OBJECTID Periode1 Periode2 Ala Ana Bab Bam Tes Blb Abb Esl Cyc Cog Sqc Gaa Pup Rur Gog Gyc Chn Bba Lol Tht Amm Pef Leg Sce Sal Sas Alb Tit Pat Sat Php Lel
454241 P3 P4 colonized persisted persisted unoccupied unoccupied unoccupied extirpated colonized unoccupied colonized persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied persisted persisted persisted 
454241 P4 P5 persisted persisted persisted unoccupied unoccupied unoccupied colonized persisted unoccupied persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted 
454241 P5 P6 persisted persisted persisted unoccupied unoccupied unoccupied persisted extirpated colonized persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted 
454241 P6 P7 persisted persisted persisted unoccupied unoccupied unoccupied extirpated colonized extirpated persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted extirpated 
454311 P2 P3 persisted extirpated persisted unoccupied unoccupied unoccupied unoccupied persisted extirpated persisted persisted unoccupied extirpated persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied extirpated persisted persisted persisted unoccupied unoccupied unoccupied persisted unoccupied extirpated persisted persisted 
454311 P1 P2 persisted colonized persisted unoccupied unoccupied unoccupied extirpated persisted persisted persisted persisted unoccupied colonized persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied colonized persisted persisted persisted unoccupied unoccupied unoccupied persisted unoccupied persisted persisted persisted 
454311 P3 P4 persisted unoccupied persisted unoccupied unoccupied unoccupied colonized persisted colonized persisted persisted unoccupied colonized persisted persisted colonized unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted extirpated unoccupied unoccupied unoccupied persisted unoccupied colonized persisted persisted 
454311 P4 P5 persisted unoccupied persisted unoccupied unoccupied unoccupied extirpated persisted extirpated persisted persisted unoccupied extirpated persisted persisted extirpated unoccupied colonized unoccupied unoccupied unoccupied persisted persisted colonized unoccupied unoccupied colonized persisted unoccupied persisted persisted persisted 
454315 P7 P8 persisted colonized persisted unoccupied unoccupied persisted persisted persisted colonized persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted extirpated persisted unoccupied unoccupied colonized persisted unoccupied persisted persisted persisted 
454315 P5 P6 unoccupied colonized extirpated unoccupied unoccupied colonized unoccupied extirpated extirpated persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied colonized persisted colonized unoccupied unoccupied unoccupied extirpated unoccupied persisted persisted persisted 
454315 P6 P7 colonized extirpated colonized unoccupied unoccupied persisted colonized colonized unoccupied persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied colonized unoccupied persisted persisted persisted 
454315 P3 P4 unoccupied colonized colonized unoccupied unoccupied colonized unoccupied persisted colonized persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied extirpated persisted unoccupied unoccupied unoccupied extirpated unoccupied persisted persisted extirpated 
454315 P4 P5 unoccupied extirpated persisted unoccupied unoccupied extirpated unoccupied persisted persisted persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied colonized extirpated unoccupied unoccupied unoccupied colonized unoccupied persisted persisted colonized 
454315 P2 P3 unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied extirpated colonized colonized unoccupied unoccupied unoccupied persisted unoccupied persisted persisted persisted 
454315 P1 P2 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted persisted persisted 
454317 P3 P4 extirpated persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted colonized unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied 
454317 P1 P2 extirpated persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted extirpated unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted extirpated unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied 
454317 P5 P6 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted unoccupied extirpated persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted 
454317 P7 P8 unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied persisted unoccupied colonized persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted colonized 
454317 P2 P3 colonized persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted colonized unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied 
454317 P6 P7 unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied colonized persisted unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted colonized unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted extirpated 
454317 P4 P5 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied extirpated persisted unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted extirpated unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted colonized 
454391 P1 P2 persisted extirpated persisted unoccupied unoccupied unoccupied extirpated unoccupied colonized persisted persisted unoccupied unoccupied persisted persisted colonized unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted extirpated persisted persisted persisted persisted 
454391 P2 P3 persisted colonized persisted unoccupied unoccupied unoccupied unoccupied colonized extirpated persisted persisted unoccupied unoccupied persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied persisted colonized persisted persisted persisted persisted 
454391 P3 P4 persisted persisted persisted unoccupied unoccupied unoccupied colonized extirpated unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied colonized colonized unoccupied unoccupied unoccupied persisted extirpated extirpated persisted persisted persisted 
454391 P4 P5 persisted persisted persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied extirpated persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted 
454393 P1 P2 unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied colonized persisted persisted colonized unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
454393 P5 P6 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied extirpated unoccupied unoccupied persisted extirpated persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted colonized 
454393 P4 P5 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
